filename,lob,SectionID,SectionName,CLASLabel,ScreenField,CLASField,Type,Required,Length,Allowkeys,Min-Max,Tooltip,Enable,DropdownValue,StoredValue,ErrorMessage,Comments
CPPropertyInput.aspx,WebApplications,splScheduledLocationsandProperty, Multiple Deductible - Scheduled Locations and Property,Off Premises Utility Svc Interruption,chkCpPfMltDedSLocOPUSS,CpPfMltDedSLocOPUSvcInd,CheckBox,,,,,"1.) String.Empty
",,,Y,,
CPPropertyInput.aspx,WebApplications,splScheduledLocationsandProperty, Multiple Deductible - Scheduled Locations and Property,,ddlCpPfMltDedSLocOPUSSPct,CpPfMltDedSLocOPUSvcPct,DropDownList,,,,,"1.) ""Select Of Premises Utility Svc Interruption  Deductible Amount.""
",,"1.)Proc name: uspSelect_CP_Percatge_Loss_Deductible
,Key name:PFPercent,Paramater:"," Help_Value
",,
CPPropertyInput.aspx,WebApplications,splScheduledLocationsandProperty, Multiple Deductible - Scheduled Locations and Property,""" ' ""$",ddlCpPfMltDedSLocOPUSSAmt,CpPfMltDedSLocOPUSvcAmt,DropDownList,,,,,"1.) ""Select Of Premises Utility Svc Interruption  Deductible Amount.""
",,,,,
,,,,,,,,,,,,,,,,,
CPPropertyInput.aspx,WebApplications,splScheduledLocationsandProperty, Multiple Deductible - Scheduled Locations and Property,Computers,chkCpPfMltDedSLocComputer,CpPfMltDedSLocComputerInd,CheckBox,,,,,"1.) String.Empty
",,,Y,,
CPPropertyInput.aspx,WebApplications,splScheduledLocationsandProperty, Multiple Deductible - Scheduled Locations and Property,,ddlCpPfMltDedSLocComputerPct,CpPfMltDedSLocComputerPct,DropDownList,,,,,"1.) ""Select Of Computer Deductible Amount.""
",,"1.)Proc name: uspSelect_CP_Percatge_Loss_Deductible
,Key name:PFPercent,Paramater:"," Help_Value
",,
CPPropertyInput.aspx,WebApplications,splScheduledLocationsandProperty, Multiple Deductible - Scheduled Locations and Property,""" ' ""$",ddlCpPfMltDedSLocComputerAmt,CpPfMltDedSLocComputerAmt,DropDownList,,,,,"1.) ""Select Of Computer Deductible Amount.""
",,,,,
,,,,,,,,,,,,,,,,,
CPPropertyInput.aspx,WebApplications,splScheduledLocationsandProperty, Multiple Deductible - Scheduled Locations and Property,Employee Theft Incl. Employee Ben Plans,chkCpPfMltDedSLocEmpTheft,CpPfMltDedSLocEmpTheftInd,CheckBox,,,,,"1.) String.Empty
",,,Y,,
CPPropertyInput.aspx,WebApplications,splScheduledLocationsandProperty, Multiple Deductible - Scheduled Locations and Property,,ddlCpPfMltDedSLocEmpTheftPct,CpPfMltDedSLocEmpTheftPct,DropDownList,,,,,"1.) ""Select Of Emlpoyee Theft Incl. Empoyee Ben Plans Deductible Amount.""
",,"1.)Proc name: uspSelect_CP_Percatge_Loss_Deductible
,Key name:PFPercent,Paramater:"," Help_Value
",,
CPPropertyInput.aspx,WebApplications,splScheduledLocationsandProperty, Multiple Deductible - Scheduled Locations and Property,""" ' ""$",ddlCpPfMltDedSLocEmpTheftAmt,CpPfMltDedSLocEmpTheftAmt,DropDownList,,,,,"1.) ""Select Of Emlpoyee Theft Incl. Empoyee Ben Plans Deductible Amount.""
",,,,,
,,,,,,,,,,,,,,,,,
CPPropertyInput.aspx,WebApplications,splScheduledLocationsandProperty, Multiple Deductible - Scheduled Locations and Property,Forgery or Alterations,chkCpPfMltDedSLocForgAlter,CpPfMltDedSLocForgAtlerInd,CheckBox,,,,,"1.) String.Empty
",,,Y,,
CPPropertyInput.aspx,WebApplications,splScheduledLocationsandProperty, Multiple Deductible - Scheduled Locations and Property,,ddlCpPfMltDedSLocForgAlterPct,CpPfMltDedSLocForgAtlerPct,DropDownList,,,,,"1.) ""Select Of Forgery or Alterations Deductible Amount.""
",,"1.)Proc name: uspSelect_CP_Percatge_Loss_Deductible
,Key name:PFPercent,Paramater:"," Help_Value
",,
CPPropertyInput.aspx,WebApplications,splScheduledLocationsandProperty, Multiple Deductible - Scheduled Locations and Property,""" ' ""$",ddlCpPfMltDedSLocForgAlterAmt,CpPfMltDedSLocForgAtlerAmt,DropDownList,,,,,"1.) ""Select Of Forgery or Alterations Deductible Amount.""
",,,,,
,,,,,,,,,,,,,,,,,
CPPropertyInput.aspx,WebApplications,splScheduledLocationsandProperty, Multiple Deductible - Scheduled Locations and Property,Forged Credit Card Written Instrument,chkCpPfMltDedSLocForgCCWI,CpPfMltDedSLocForgCCWIInd,CheckBox,,,,,"1.) String.Empty
",,,Y,,
CPPropertyInput.aspx,WebApplications,splScheduledLocationsandProperty, Multiple Deductible - Scheduled Locations and Property,,ddlCpPfMltDedSLocForgCCWIPct,CpPfMltDedSLocForgCCWIPct,DropDownList,,,,,"1.) ""Select Of Forged Credit Card Written Instrument Deductible Amount.""
",,"1.)Proc name: uspSelect_CP_Percatge_Loss_Deductible
,Key name:PFPercent,Paramater:"," Help_Value
",,
CPPropertyInput.aspx,WebApplications,splScheduledLocationsandProperty, Multiple Deductible - Scheduled Locations and Property,""" ' ""$",ddlCpPfMltDedSLocForgCCWIAmt,CpPfMltDedSLocForgCCWIAmt,DropDownList,,,,,"1.) ""Select Of Forged Credit Card Written Instrument Deductible Amount.""
",,,,,
,,,,,,,,,,,,,,,,,
CPPropertyInput.aspx,WebApplications,splScheduledLocationsandProperty, Multiple Deductible - Scheduled Locations and Property,Money and Securities - Inside the Premises,chkCpPfMltDedSLocMSInside,CpPfMltDedSLocMSInsideInd,CheckBox,,,,,"1.) String.Empty
",,,Y,,
CPPropertyInput.aspx,WebApplications,splScheduledLocationsandProperty, Multiple Deductible - Scheduled Locations and Property,,ddlCpPfMltDedSLocMSInsidePct,CpPfMltDedSLocMSInsidePct,DropDownList,,,,,"1.) ""Select Of Money and Securities - Inside the Premises Deductible Amount.""
",,"1.)Proc name: uspSelect_CP_Percatge_Loss_Deductible
,Key name:PFPercent,Paramater:"," Help_Value
",,
CPPropertyInput.aspx,WebApplications,splScheduledLocationsandProperty, Multiple Deductible - Scheduled Locations and Property,,ddlCpPfMltDedSLocMSInsideAmt,CpPfMltDedSLocMSInsideAmt,DropDownList,,,,,"1.) ""Select Of Money and Securities - Inside the Premises Deductible Amount.""
",,,,,
,,,,,,,,,,,,,,,,,
CPPropertyInput.aspx,WebApplications,splScheduledLocationsandProperty, Multiple Deductible - Scheduled Locations and Property,Money and Securities - Outside the Premises,chkCpPfMltDedSLocMSOutside,CpPfMltDedSLocMSOutsideInd,CheckBox,,,,,"1.) String.Empty
",,,Y,,
CPPropertyInput.aspx,WebApplications,splScheduledLocationsandProperty, Multiple Deductible - Scheduled Locations and Property,,ddlCpPfMltDedSLocMSOutsidePct,CpPfMltDedSLocMSOutsidePct,DropDownList,,,,,"1.) ""Select Of Money and Securities - Outside the Premises Deductible Amount.""
",,"1.)Proc name: uspSelect_CP_Percatge_Loss_Deductible
,Key name:PFPercent,Paramater:"," Help_Value
",,
CPPropertyInput.aspx,WebApplications,splScheduledLocationsandProperty, Multiple Deductible - Scheduled Locations and Property,,ddlCpPfMltDedSLocMSOutsideAmt,CpPfMltDedSLocMSOutsideAmt,DropDownList,,,,,"1.) ""Select Of Money and Securities - Outside the Premises Deductible Amount.""
",,,,,
,,,,,,,,,,,,,,,,,
CPPropertyInput.aspx,WebApplications,splScheduledLocationsandProperty, Multiple Deductible - Scheduled Locations and Property,Money Orders &&amp; Counterfeit Paper Currency,chkCpPfMltDedSLocMOCPC,CpPfMltDedSLocMOCPCInd,CheckBox,,,,,"1.) String.Empty
",,,Y,,
CPPropertyInput.aspx,WebApplications,splScheduledLocationsandProperty, Multiple Deductible - Scheduled Locations and Property,,ddlCpPfMltDedSLocMOCPCPct,CpPfMltDedSLocMOCPCPct,DropDownList,,,,,"1.) ""Select Of Money Orders & Counterfeit Paper Currency Deductible Amount.""
",,"1.)Proc name: uspSelect_CP_Percatge_Loss_Deductible
,Key name:PFPercent,Paramater:"," Help_Value
",,
CPPropertyInput.aspx,WebApplications,splScheduledLocationsandProperty, Multiple Deductible - Scheduled Locations and Property,""" ' ""$",ddlCpPfMltDedSLocMOCPCAmt,CpPfMltDedSLocMOCPCAmt,DropDownList,,,,,"1.) ""Select Of Money Orders & Counterfeit Paper Currency Deductible Amount.""
",,,,,
,,,,,,,,,,,,,,,,,
CPPropertyInput.aspx,WebApplications,splScheduledLocationsandProperty, Multiple Deductible - Scheduled Locations and Property,Members &&amp; Guests Property,chkCpPfMltDedSLocMGProperty,CpPfMltDedSLocMGPropertyInd,CheckBox,,,,,"1.) String.Empty
",,,Y,,
CPPropertyInput.aspx,WebApplications,splScheduledLocationsandProperty, Multiple Deductible - Scheduled Locations and Property,,ddlCpPfMltDedSLocMGPropertyPct,CpPfMltDedSLocMGPropertyPct,DropDownList,,,,,"1.) ""Select Of Members & Guests Property Deductible Amount.""
",,"1.)Proc name: uspSelect_CP_Percatge_Loss_Deductible
,Key name:PFPercent,Paramater:"," Help_Value
",,
CPPropertyInput.aspx,WebApplications,splScheduledLocationsandProperty, Multiple Deductible - Scheduled Locations and Property,""" ' ""$",ddlCpPfMltDedSLocMGPropertyAmt,CpPfMltDedSLocMGPropertyAmt,DropDownList,,,,,"1.) ""Select Of Members & Guests Property Deductible Amount.""
",,,,,
,,,,,,,,,,,,,,,,,
CPPropertyInput.aspx,WebApplications,splScheduledLocationsandProperty, Multiple Deductible - Scheduled Locations and Property,Non-Owned Detached Trailers,chkCpPfMltDedSLocDetachTrail,CpPfMltDedSLocNODetachTrailInd,CheckBox,,,,,"1.) String.Empty
",,,Y,,
CPPropertyInput.aspx,WebApplications,splScheduledLocationsandProperty, Multiple Deductible - Scheduled Locations and Property,,ddlCpPfMltDedSLocDetachTrailPct,CpPfMltDedSLocNODetachTrailPct,DropDownList,,,,,"1.) ""Select Of Non-Owned Detached Trailers Deductible Amount.""
",,"1.)Proc name: uspSelect_CP_Percatge_Loss_Deductible
,Key name:PFPercent,Paramater:"," Help_Value
",,
CPPropertyInput.aspx,WebApplications,splScheduledLocationsandProperty, Multiple Deductible - Scheduled Locations and Property,""" ' ""$",ddlCpPfMltDedSLocDetachTrailAmt,CpPfMltDedSLocNODetachTrailAmt,DropDownList,,,,,"1.) ""Select Of Non-Owned Detached Trailers Deductible Amount.""
",,,,,
,,,,,,,,,,,,,,,,,
CPPropertyInput.aspx,WebApplications,splScheduledLocationsandProperty, Multiple Deductible - Scheduled Locations and Property,Ornamental Garden &&amp; Landscape Displays,chkCpPfMltDedSLocOGLD,CpPfMltDedSLocOGLDInd,CheckBox,,,,,"1.) String.Empty
",,,Y,,
CPPropertyInput.aspx,WebApplications,splScheduledLocationsandProperty, Multiple Deductible - Scheduled Locations and Property,,ddlCpPfMltDedSLocOGLDPct,CpPfMltDedSLocOGLDPct,DropDownList,,,,,"1.) ""Select Of Ornamental Garden & Landscape Displays Deductible Amount.""
",,"1.)Proc name: uspSelect_CP_Percatge_Loss_Deductible
,Key name:PFPercent,Paramater:"," Help_Value
",,
CPPropertyInput.aspx,WebApplications,splScheduledLocationsandProperty, Multiple Deductible - Scheduled Locations and Property,""" ' ""$",ddlCpPfMltDedSLocOGLDAmt,CpPfMltDedSLocOGLDAmt,DropDownList,,,,,"1.) ""Select Of Ornamental Garden & Landscape Displays Deductible Amount.""
",,,,,
,,,,,,,,,,,,,,,,,
CPPropertyInput.aspx,WebApplications,splScheduledLocationsandProperty, Multiple Deductible - Scheduled Locations and Property,Outdoor Storage Sheds,chkCpPfMltDedSLocOutDoorSS,CpPfMltDedSLocOutDoorSSInd,CheckBox,,,,,"1.) String.Empty
",,,Y,,
CPPropertyInput.aspx,WebApplications,splScheduledLocationsandProperty, Multiple Deductible - Scheduled Locations and Property,,ddlCpPfMltDedSLocOutDoorSSPct,CpPfMltDedSLocOutDoorSSPct,DropDownList,,,,,"1.) ""Select Of Outdoor Storage Sheds Deductible Amount.""
",,"1.)Proc name: uspSelect_CP_Percatge_Loss_Deductible
,Key name:PFPercent,Paramater:"," Help_Value
",,
CPPropertyInput.aspx,WebApplications,splScheduledLocationsandProperty, Multiple Deductible - Scheduled Locations and Property,""" ' ""$",ddlCpPfMltDedSLocOutDoorSSAmt,CpPfMltDedSLocOutDoorSSAmt,DropDownList,,,,,"1.) ""Select Of Outdoor Storage Sheds Deductible Amount.""
",,,,,
,,,,,,,,,,,,,,,,,
CPPropertyInput.aspx,WebApplications,splScheduledLocationsandProperty, Multiple Deductible - Scheduled Locations and Property,Outdoor Light Posts,chkCpPfMltDedSLocODLightPost,CpPfMltDedSLocODLightPostInd,CheckBox,,,,,"1.) String.Empty
",,,Y,,
CPPropertyInput.aspx,WebApplications,splScheduledLocationsandProperty, Multiple Deductible - Scheduled Locations and Property,,ddlCpPfMltDedSLocODLightPostPct,CpPfMltDedSLocODLightPostPct,DropDownList,,,,,"1.) ""Select Of Outdoor Light Posts Deductible Amount.""
",,"1.)Proc name: uspSelect_CP_Percatge_Loss_Deductible
,Key name:PFPercent,Paramater:"," Help_Value
",,
CPPropertyInput.aspx,WebApplications,splScheduledLocationsandProperty, Multiple Deductible - Scheduled Locations and Property,""" ' ""$",ddlCpPfMltDedSLocODLightPostAmt,CpPfMltDedSLocODLightPostAmt,DropDownList,,,,,"1.) ""Select Of Outdoor Light Posts Deductible Amount.""
",,,,,
,,,,,,,,,,,,,,,,,
CPPropertyInput.aspx,WebApplications,splScheduledLocationsandProperty, Multiple Deductible - Scheduled Locations and Property,Personal Effects,chkCpPfMltDedSLocPersonEff,CpPfMltDedSLocPersonEffInd,CheckBox,,,,,"1.) String.Empty
",,,Y,,
CPPropertyInput.aspx,WebApplications,splScheduledLocationsandProperty, Multiple Deductible - Scheduled Locations and Property,,ddlCpPfMltDedSLocPersonEffPct,CpPfMltDedSLocPersonEffPct,DropDownList,,,,,"1.) ""Select Of Personal Effects Deductible Amount.""
",,"1.)Proc name: uspSelect_CP_Percatge_Loss_Deductible
,Key name:PFPercent,Paramater:"," Help_Value
",,
CPPropertyInput.aspx,WebApplications,splScheduledLocationsandProperty, Multiple Deductible - Scheduled Locations and Property,""" ' ""$",ddlCpPfMltDedSLocPersonEffAmt,CpPfMltDedSLocPersonEffAmt,DropDownList,,,,,"1.) ""Select Of Personal Effects Deductible Amount.""
",,,,,
,,,,,,,,,,,,,,,,,
CPPropertyInput.aspx,WebApplications,splScheduledLocationsandProperty, Multiple Deductible - Scheduled Locations and Property,Property Off Premises,chkCpPfMltDedSLocPropOffPrem,CpPfMltDedSLocPropOffPremInd,CheckBox,,,,,"1.) String.Empty
",,,Y,,
CPPropertyInput.aspx,WebApplications,splScheduledLocationsandProperty, Multiple Deductible - Scheduled Locations and Property,,ddlCpPfMltDedSLocPropOffPremPct,CpPfMltDedSLocPropOffPremPct,DropDownList,,,,,"1.) ""Select Property Off Premises Deductible Amount.""
",,"1.)Proc name: uspSelect_CP_Percatge_Loss_Deductible
,Key name:PFPercent,Paramater:"," Help_Value
",,
CPPropertyInput.aspx,WebApplications,splScheduledLocationsandProperty, Multiple Deductible - Scheduled Locations and Property,""" ' ""$",ddlCpPfMltDedSLocPropOffPremAmt,CpPfMltDedSLocPropOffPremAmt,DropDownList,,,,,"1.) ""Select Property Off Premises Deductible Amount.""
",,,,,
,,,,,,,,,,,,,,,,,
CPPropertyInput.aspx,WebApplications,splScheduledLocationsandProperty, Multiple Deductible - Scheduled Locations and Property,Accounts Receivables,chkCpPfMltDedSLocAcctReceive,CpPfMltDedSLocAcctReceiveInd,CheckBox,,,,,"1.) String.Empty
",,,Y,,
CPPropertyInput.aspx,WebApplications,splScheduledLocationsandProperty, Multiple Deductible - Scheduled Locations and Property,,ddlCpPfMltDedSLocAcctReceivePct,CpPfMltDedSLocAcctReceivePct,DropDownList,,,,,"1.) ""Select Of Accounts Receivables Deductible Amount.""
",,"1.)Proc name: uspSelect_CP_Percatge_Loss_Deductible
,Key name:PFPercent,Paramater:"," Help_Value
",,
CPPropertyInput.aspx,WebApplications,splScheduledLocationsandProperty, Multiple Deductible - Scheduled Locations and Property,""" ' ""$",ddlCpPfMltDedSLocAcctReceiveAmt,CpPfMltDedSLocAcctReceiveAmt,DropDownList,,,,,"1.) ""Select Of Accounts Receivables Deductible Amount.""
",,,,,
,,,,,,,,,,,,,,,,,
CPPropertyInput.aspx,WebApplications,splScheduledLocationsandProperty, Multiple Deductible - Scheduled Locations and Property,Virus and Hacking Coverage,chkCpPfMltDedSLocVirusHack,CpPfMltDedSLocVirusHackInd,CheckBox,,,,,"1.) String.Empty
",,,Y,,
CPPropertyInput.aspx,WebApplications,splScheduledLocationsandProperty, Multiple Deductible - Scheduled Locations and Property,,ddlCpPfMltDedSLocVirusHackPct,CpPfMltDedSLocVirusHackPct,DropDownList,,,,,"1.) ""Select Premises Utility Svc Interruption  Deductible Amount.""
",,"1.)Proc name: uspSelect_CP_Percatge_Loss_Deductible
,Key name:PFPercent,Paramater:"," Help_Value
",,
CPPropertyInput.aspx,WebApplications,splScheduledLocationsandProperty, Multiple Deductible - Scheduled Locations and Property,""" ' ""$",ddlCpPfMltDedSLocVirusHackAmt,CpPfMltDedSLocVirusHackAmt,DropDownList,,,,,"1.) ""Select Premises Utility Svc Interruption  Deductible Amount.""
",,,,,
,,,,,,,,,,,,,,,,,
CPPropertyInput.aspx,WebApplications,splScheduledLocationsandProperty, Multiple Deductible - Scheduled Locations and Property,Off Premises Computers,chkCpPfMltDedSLocOffPremComp,CpPfMltDedSLocOffPremCompInd,CheckBox,,,,,"1.) String.Empty
",,,Y,,
CPPropertyInput.aspx,WebApplications,splScheduledLocationsandProperty, Multiple Deductible - Scheduled Locations and Property,,ddlCpPfMltDedSLocOffPremCompPct,CpPfMltDedSLocOffPremCompPct,DropDownList,,,,,"1.) ""Select Off Premises Computers Deductible Amount.""
",,"1.)Proc name: uspSelect_CP_Percatge_Loss_Deductible
,Key name:PFPercent,Paramater:"," Help_Value
",,
CPPropertyInput.aspx,WebApplications,splScheduledLocationsandProperty, Multiple Deductible - Scheduled Locations and Property,""" ' ""$",ddlCpPfMltDedSLocOffPremCompAmt,CpPfMltDedSLocOffPremCompAmt,DropDownList,,,,,"1.) ""Select Off Premises Computers Deductible Amount.""
",,,,,
,,,,,,,,,,,,,,,,,
CPPropertyInput.aspx,WebApplications,splScheduledLocationsandProperty, Multiple Deductible - Scheduled Locations and Property,Property In Transit,chkCpPfMltDedSLocPropTransit,CpPfMltDedSLocPropTransitInd,CheckBox,,,,,"1.) String.Empty
",,,Y,,
CPPropertyInput.aspx,WebApplications,splScheduledLocationsandProperty, Multiple Deductible - Scheduled Locations and Property,,ddlCpPfMltDedSLocPropTransitPct,CpPfMltDedSLocPropTransitPct,DropDownList,,,,,"1.) ""Select Property In Transit Deductible Amount.""
",,"1.)Proc name: uspSelect_CP_Percatge_Loss_Deductible
,Key name:PFPercent,Paramater:"," Help_Value
",,
CPPropertyInput.aspx,WebApplications,splScheduledLocationsandProperty, Multiple Deductible - Scheduled Locations and Property,""" ' ""$",ddlCpPfMltDedSLocPropTransitAmt,CpPfMltDedSLocPropTransitAmt,DropDownList,,,,,"1.) ""Select Property In Transit Deductible Amount.""
",,,,,
,,,,,,,,,,,,,,,,,
CPPropertyInput.aspx,WebApplications,splScheduledLocationsandProperty, Multiple Deductible - Scheduled Locations and Property,Property on Exhibition,chkCpPfMltDedSLocPropExhibit,CpPfMltDedSLocPropExhibitInd,CheckBox,,,,,"1.) String.Empty
",,,Y,,
CPPropertyInput.aspx,WebApplications,splScheduledLocationsandProperty, Multiple Deductible - Scheduled Locations and Property,,ddlCpPfMltDedSLocPropExhibitPct,CpPfMltDedSLocPropExhibitPct,DropDownList,,,,,"1.) ""Select Property on Exhibition Deductible Amount.""
",,"1.)Proc name: uspSelect_CP_Percatge_Loss_Deductible
,Key name:PFPercent,Paramater:"," Help_Value
",,
CPPropertyInput.aspx,WebApplications,splScheduledLocationsandProperty, Multiple Deductible - Scheduled Locations and Property,""" ' ""$",ddlCpPfMltDedSLocPropExhibitAmt,CpPfMltDedSLocPropExhibitAmt,DropDownList,,,,,"1.) ""Select Property on Exhibition Deductible Amount.""
",,,,,
,,,,,,,,,,,,,,,,,
CPPropertyInput.aspx,WebApplications,splScheduledLocationsandProperty, Multiple Deductible - Scheduled Locations and Property,Sales Representative Samples,chkCpPfMltDedSLocSRSample,CpPfMltDedSLocSRSampleInd,CheckBox,,,,,"1.) String.Empty
",,,Y,,
CPPropertyInput.aspx,WebApplications,splScheduledLocationsandProperty, Multiple Deductible - Scheduled Locations and Property,,ddlCpPfMltDedSLocSRSamplePct,CpPfMltDedSLocSRSamplePct,DropDownList,,,,,"1.) ""Select Of Sales Representative Samples Deductible Amount.""
",,"1.)Proc name: uspSelect_CP_Percatge_Loss_Deductible
,Key name:PFPercent,Paramater:"," Help_Value
",,
CPPropertyInput.aspx,WebApplications,splScheduledLocationsandProperty, Multiple Deductible - Scheduled Locations and Property,""" ' ""$",ddlCpPfMltDedSLocSRSampleAmt,CpPfMltDedSLocSRSampleAmt,DropDownList,,,,,"1.) ""Select Of Sales Representative Samples Deductible Amount.""
",,,,,
,,,,,,,,,,,,,,,,,
CPPropertyInput.aspx,WebApplications,splScheduledLocationsandProperty, Multiple Deductible - Scheduled Locations and Property,Software Storage,chkCpPfMltDedSLocSoftwareStorage,CpPfMltDedSLocSoftwareStorageInd,CheckBox,,,,,"1.) String.Empty
",,,Y,,
CPPropertyInput.aspx,WebApplications,splScheduledLocationsandProperty, Multiple Deductible - Scheduled Locations and Property,,ddlCpPfMltDedSLocSoftwareStoragePct,CpPfMltDedSLocSoftwareStoragePct,DropDownList,,,,,"1.) ""Select Software Storage Deductible Amount.""
",,"1.)Proc name: uspSelect_CP_Percatge_Loss_Deductible
,Key name:PFPercent,Paramater:"," Help_Value
",,
CPPropertyInput.aspx,WebApplications,splScheduledLocationsandProperty, Multiple Deductible - Scheduled Locations and Property,""" ' ""$",ddlCpPfMltDedSLocSoftwareStorageAmt,CpPfMltDedSLocSoftwareStorageAmt,DropDownList,,,,,"1.) ""Select Software Storage Deductible Amount.""
",,,,,
,,,,,,,,,,,,,,,,,
CPPropertyInput.aspx,WebApplications,splScheduledLocationsandProperty, Multiple Deductible - Scheduled Locations and Property,Valuable Papers,chkCpPfMltDedSLocValuePapers,CpPfMltDedSLocValuePapersInd,CheckBox,,,,,"1.) String.Empty
",,,Y,,
CPPropertyInput.aspx,WebApplications,splScheduledLocationsandProperty, Multiple Deductible - Scheduled Locations and Property,,ddlCpPfMltDedSLocValuePapersPct,CpPfMltDedSLocValuePapersPct,DropDownList,,,,,"1.) ""Select Valuable Papers Deductible Amount.""
",,"1.)Proc name: uspSelect_CP_Percatge_Loss_Deductible
,Key name:PFPercent,Paramater:"," Help_Value
",,
CPPropertyInput.aspx,WebApplications,splScheduledLocationsandProperty, Multiple Deductible - Scheduled Locations and Property,""" ' ""$",ddlCpPfMltDedSLocValuePapersAmt,CpPfMltDedSLocValuePapersAmt,DropDownList,,,,,"1.) ""Select Valuable Papers Deductible Amount.""
",,,,,
,,,,,,,,,,,,,,,,,
CPPropertyInput.aspx,WebApplications,splScheduledLocationsandProperty, Multiple Deductible - Scheduled Locations and Property,Other,chkCpPfMltDedSLocOther,CpPfMltDedSLocOtherInd,CheckBox,,,,,"1.) String.Empty
",,,Y,,
CPPropertyInput.aspx,WebApplications,splScheduledLocationsandProperty, Multiple Deductible - Scheduled Locations and Property,,ddlCpPfMltDedSLocOtherPct,CpPfMltDedSLocOtherPct,DropDownList,,,,,"1.) ""Select Other Deductible Amount.""
",,"1.)Proc name: uspSelect_CP_Percatge_Loss_Deductible
,Key name:PFPercent,Paramater:"," Help_Value
",,
CPPropertyInput.aspx,WebApplications,splScheduledLocationsandProperty, Multiple Deductible - Scheduled Locations and Property,""" ' ""$",ddlCpPfMltDedSLocOtherAmt,CpPfMltDedSLocOtherAmt,DropDownList,,,,,"1.) ""Select Other Deductible Amount.""
",,,,,
CPPropertyInput.aspx,WebApplications,splScheduledLocationsandProperty, Multiple Deductible - Scheduled Locations and Property,Description,txtCpPfMltDedSLocOtherDesc,CpPfMltDedSLocOtherDesc,TextBox,, 40,,,"1.) ""Select Other Deductible Amount.""
",,,,,
